split,domain,sample_id,boundary_density,total_components,present_class_count,building_components,road_components,building_mean_component_area,road_mean_component_area,thin_class_components
Train,Urban,1436,0.01245523,54,3,50,2,8484.44,63728.0,52
Train,Urban,1437,0.00633572,33,5,19,1,5289.526316,7597.0,20
Train,Urban,1438,0.00871651,38,6,18,2,13245.444444,80774.0,20
Train,Urban,1439,0.00922723,60,5,35,0,5482.685714,0.0,35
Train,Urban,1440,0.01241036,47,3,41,2,10881.536585,33485.5,43
Train,Urban,1441,0.00615053,46,4,7,2,28995.142857,209060.0,9
Train,Urban,1442,0.01241895,76,6,19,5,23058.105263,6767.2,24
Train,Urban,1443,0.01105673,154,6,25,3,9611.32,37677.666667,28
Train,Urban,1444,0.00947208,52,4,17,7,24506.411765,35608.857143,24
Train,Urban,1445,0.00811081,35,5,23,2,10628.913043,37185.0,25
Train,Urban,1447,0.00998996,35,6,24,1,17928.541667,132056.0,25
Train,Urban,1448,0.01183999,46,3,41,0,13306.536585,0.0,41
Train,Urban,1449,0.00157987,7,4,1,2,5990.0,9886.0,3
Train,Urban,1450,0.01243375,43,7,27,2,9876.444444,22248.0,29
Train,Urban,1451,0.00955036,30,3,18,4,14041.111111,24604.25,22
Train,Urban,1452,0.01219844,75,4,47,2,7671.531915,12493.5,49
Train,Urban,1453,0.00489284,24,3,16,0,19982.6875,0.0,16
Train,Urban,1454,0.0086726,38,3,35,0,9399.714286,0.0,35
Train,Urban,1455,0.00160517,6,3,0,1,0.0,3171.0,1
Train,Urban,1456,0.01216455,58,5,31,2,18946.16129,20409.5,33
Train,Urban,1457,0.00490525,28,5,13,1,11653.384615,90910.0,14
Train,Urban,1459,0.00841581,25,3,19,1,8971.421053,274883.0,20
Train,Urban,1460,0.01185955,76,4,33,4,16836.181818,13927.25,37
Train,Urban,1461,0.00091356,4,4,1,1,23336.0,6623.0,2
Train,Urban,1462,0.01309672,70,5,38,2,8016.315789,27813.5,40
Train,Urban,1463,0.00527181,39,4,24,0,5146.25,0.0,24
Train,Urban,1464,0.00240656,11,4,7,1,5841.142857,23226.0,8
Train,Urban,1465,0.01147389,36,5,17,3,14032.235294,65791.333333,20
Train,Urban,1468,0.01189106,85,6,33,1,8280.151515,149605.0,34
Train,Urban,1470,0.00957279,43,4,32,4,9980.625,17235.25,36
Train,Urban,1471,0.00816236,75,5,10,2,13040.2,15226.5,12
Train,Urban,1472,0.0129836,47,4,39,1,11376.025641,34661.0,40
Train,Urban,1473,0.00561309,16,3,7,3,30358.142857,145218.333333,10
Train,Urban,1474,0.01181469,60,4,36,1,9073.722222,214437.0,37
Train,Urban,1476,0.00751132,26,6,0,2,0.0,83295.0,2
Train,Urban,1477,0.0131688,61,5,16,3,15270.25,23388.333333,19
Train,Urban,1478,0.00874754,58,7,12,5,9485.166667,9461.8,17
Train,Urban,1479,0.01474819,113,6,39,4,5131.871795,39424.5,43
Train,Urban,1480,0.01119276,46,6,4,1,38419.25,87118.0,5
Train,Urban,1481,0.01023243,57,7,8,3,11319.25,55956.0,11
Train,Urban,1483,0.0086979,48,5,6,0,27169.5,0.0,6
Train,Urban,1484,0.00899955,109,6,8,2,4284.375,43320.0,10
Train,Urban,1485,0.00599302,18,5,8,2,38631.75,81853.0,10
Train,Urban,1486,0.01479401,179,3,44,0,7954.5,0.0,44
Train,Urban,1488,0.01090256,47,7,24,2,11054.958333,46859.5,26
Train,Urban,1489,0.01046106,55,5,18,3,4306.666667,32877.333333,21
Train,Urban,1492,0.00165147,3,2,0,0,0.0,0.0,0
Train,Urban,1494,0.00785164,30,3,25,3,14646.32,17965.333333,28
Train,Urban,1495,0.01041046,40,5,13,3,11500.615385,54915.333333,16
Train,Urban,1496,0.01218412,98,3,37,0,8974.135135,0.0,37
Train,Urban,1497,0.00312586,12,6,1,1,1257.0,176547.0,2
Train,Urban,1498,0.00778959,33,4,26,0,12975.769231,0.0,26
Train,Urban,1499,0.00838861,68,5,14,5,25723.928571,5754.0,19
Train,Urban,1500,0.01061761,95,7,16,4,14025.375,22132.25,20
Train,Urban,1501,0.00703497,34,5,19,1,10709.473684,58152.0,20
Train,Urban,1502,0.00492672,30,4,16,0,15973.875,0.0,16
Train,Urban,1503,0.00967637,45,5,23,3,7740.173913,56059.333333,26
Train,Urban,1504,0.01245141,63,4,25,4,7502.68,12458.25,29
Train,Urban,1505,0.01218269,101,5,26,1,19745.615385,65153.0,27
Train,Urban,1506,0.00683212,107,7,1,1,1120.0,49232.0,2
Train,Urban,1507,0.01187912,60,7,13,3,26149.230769,41362.0,16
Train,Urban,1508,0.00258651,10,4,5,1,21466.4,150208.0,6
Train,Urban,1509,0.00805783,44,4,15,1,13403.533333,117507.0,16
Train,Urban,1510,0.00346952,12,4,5,0,39077.8,0.0,5
Train,Urban,1511,0.01094122,64,7,6,3,3114.666667,32619.666667,9
Train,Urban,1512,0.01072405,46,4,41,1,8730.146341,96412.0,42
Train,Urban,1513,0.00557347,24,5,6,3,3910.0,72625.666667,9
Train,Urban,1514,0.00481265,19,4,10,2,4596.2,26396.5,12
Train,Urban,1515,0.01199415,65,5,32,2,8574.375,61399.0,34
Train,Urban,1517,0.00835042,53,6,20,2,6136.7,81747.5,22
Train,Urban,1518,0.00834994,48,6,23,2,6819.956522,6099.5,25
Train,Urban,1520,0.00866449,51,7,6,1,4836.666667,197458.0,7
Train,Urban,1521,0.00959523,39,4,34,1,10671.411765,24054.0,35
Train,Urban,1522,0.00158847,9,4,1,3,29.0,13500.0,4
Train,Urban,1525,0.01259126,121,5,21,2,6151.809524,86200.0,23
Train,Urban,1526,0.0065171,18,5,1,2,2174.0,89723.0,3
Train,Urban,1527,0.00448283,16,3,13,1,10939.769231,105837.0,14
Train,Urban,1530,0.00802681,50,5,16,2,6764.25,99379.5,18
Train,Urban,1531,0.01556963,100,5,35,3,5744.885714,39023.0,38
Train,Urban,1532,0.00334876,10,4,2,0,40129.0,0.0,2
Train,Urban,1533,0.00804829,48,5,21,1,7151.142857,162279.0,22
Train,Urban,1534,0.00540021,18,5,5,2,9692.8,58726.5,7
Train,Urban,1536,0.01028159,72,6,15,2,13048.4,79755.5,17
Train,Urban,1537,0.00847643,65,4,19,1,10137.263158,138510.0,20
Train,Urban,1538,0.00801297,29,3,24,1,18904.416667,157410.0,25
Train,Urban,1539,0.01145385,57,4,24,3,12203.916667,57234.666667,27
Train,Urban,1540,0.00612523,24,3,21,1,8523.52381,24402.0,22
Train,Urban,1541,0.01444224,165,4,38,1,10251.526316,12195.0,39
Train,Urban,1542,0.00521836,26,3,17,0,21558.882353,0.0,17
Train,Urban,1543,0.00284091,16,6,2,1,7801.5,150787.0,3
Train,Urban,1544,0.0080039,37,5,9,1,4537.222222,54726.0,10
Train,Urban,1545,0.01408952,76,3,30,0,9352.5,0.0,30
Train,Urban,1547,0.00208056,11,3,0,2,0.0,10474.0,2
Train,Urban,1549,0.00284425,10,5,2,2,12392.5,96050.5,4
Train,Urban,1550,0.01110971,53,6,26,5,10385.5,22825.6,31
Train,Urban,1552,0.00867928,33,6,21,1,12500.333333,307092.0,22
Train,Urban,1553,0.00472339,15,5,8,1,57159.125,57208.0,9
Train,Urban,1554,0.00420409,26,3,22,0,7152.545455,0.0,22
Train,Urban,1555,0.00860435,50,3,29,5,7891.172414,14812.6,34
Train,Urban,1557,0.00936039,58,4,24,4,10706.333333,22795.75,28
Train,Urban,1558,0.00259367,11,5,3,2,1195.333333,75422.5,5
Train,Urban,1559,0.00255548,12,4,9,1,5497.777778,66211.0,10
Train,Urban,1560,0.00727601,26,4,19,1,9592.263158,207663.0,20
Train,Urban,1561,0.01195979,67,6,21,3,7464.0,49344.666667,24
Train,Urban,1563,0.01599396,178,4,55,2,8460.781818,20827.5,57
Train,Urban,1564,0.00633906,35,7,9,2,1491.0,10556.0,11
Train,Urban,1565,0.01045581,31,3,17,2,25379.117647,145343.0,19
Train,Urban,1567,0.00733949,49,6,4,2,8426.0,18921.5,6
Train,Urban,1568,0.00620256,27,6,5,1,1419.6,84965.0,6
Train,Urban,1569,0.00764163,33,3,19,0,8272.578947,0.0,19
Train,Urban,1570,0.01047872,48,5,20,2,6848.35,47547.5,22
Train,Urban,1573,0.00758292,114,6,12,2,7571.416667,20010.0,14
Train,Urban,1575,0.01075746,57,6,24,3,8314.416667,69820.666667,27
Train,Urban,1576,0.00795426,37,5,32,1,6638.21875,87455.0,33
Train,Urban,1579,0.01347952,92,6,26,7,12628.730769,14064.714286,33
Train,Urban,1580,0.01040092,65,4,33,1,8046.060606,20688.0,34
Train,Urban,1581,0.00657485,37,3,16,1,42687.8125,44539.0,17
Train,Urban,1582,0.00765785,39,4,15,0,16034.0,0.0,15
Train,Urban,1583,0.01489043,157,6,24,4,6109.541667,75728.75,28
Train,Urban,1584,0.00697913,24,5,8,2,36315.75,46885.5,10
Train,Urban,1585,0.00874229,34,3,26,2,11420.807692,133870.5,28
Train,Urban,1586,0.01030689,66,7,8,1,4459.5,26130.0,9
Train,Urban,1587,0.00898237,36,3,28,1,8439.178571,300775.0,29
Train,Urban,1588,0.01022097,41,5,27,3,6200.851852,23579.666667,30
Train,Urban,1589,0.00573384,22,6,5,1,10662.6,72491.0,6
Train,Urban,1591,0.00671184,28,6,9,1,5146.0,35144.0,10
Train,Urban,1592,0.00830746,34,3,28,1,17414.392857,7500.0,29
Train,Urban,1593,0.00750655,266,4,10,2,8614.7,95458.0,12
Train,Urban,1595,0.01073885,56,4,27,1,10425.037037,89725.0,28
Train,Urban,1596,0.00615148,24,4,17,2,8362.411765,17958.0,19
Train,Urban,1598,0.00883297,25,3,22,2,29361.090909,41286.5,24
Train,Urban,1599,0.00577394,20,5,4,1,40862.25,80945.0,5
Train,Urban,1600,0.00889407,46,5,22,0,6586.863636,0.0,22
Train,Urban,1601,0.00970167,39,4,32,1,11928.28125,120356.0,33
Train,Urban,1602,0.01278552,74,4,19,1,9643.315789,29413.0,20
Train,Urban,1603,0.01151781,51,5,27,3,11544.074074,62652.333333,30
Train,Urban,1604,0.01135504,73,6,28,1,14510.428571,145338.0,29
Train,Urban,1605,0.00764067,27,5,2,2,16855.5,74003.5,4
Train,Urban,1606,0.00929978,70,5,19,3,17590.684211,29345.333333,22
Train,Urban,1607,0.00859575,45,6,20,1,19193.3,119291.0,21
Train,Urban,1608,0.00591665,24,5,4,1,3435.25,122584.0,5
Train,Urban,1611,0.00557777,26,3,24,1,6336.375,25103.0,25
Train,Urban,1613,0.00963341,33,4,25,1,16646.8,134171.0,26
Train,Urban,1614,0.01132497,51,4,27,5,10550.37037,50952.2,32
Train,Urban,1615,0.00425516,24,4,5,2,106146.0,21117.5,7
Train,Urban,1616,0.0047864,22,6,11,1,4173.818182,19874.0,12
Train,Urban,1617,0.00798862,80,5,9,1,10580.444444,272984.0,10
Train,Urban,1618,0.01138702,41,4,31,2,13219.741935,48544.0,33
Train,Urban,1619,0.00915611,28,4,17,4,23176.588235,59357.0,21
Train,Urban,1620,0.01075937,74,5,31,1,5747.806452,31197.0,32
Train,Urban,1621,0.01083574,28,3,15,5,16584.666667,52377.4,20
Train,Urban,1622,0.01111353,52,3,45,3,10883.577778,6771.666667,48
Train,Urban,1623,0.01228483,63,6,32,2,8161.6875,22259.0,34
Train,Urban,1624,0.00625172,22,3,13,1,28503.384615,457364.0,14
Train,Urban,1625,0.01133738,33,4,23,3,19993.043478,22152.0,26
Train,Urban,1626,0.00279843,17,6,8,1,1957.125,32004.0,9
Train,Urban,1627,0.00373633,13,6,0,1,0.0,17138.0,1
Train,Urban,1628,0.00787694,49,5,39,1,2695.282051,28337.0,40
Train,Urban,1629,0.00694094,36,6,8,1,13671.375,30777.0,9
Train,Urban,1630,0.00701015,40,3,29,2,6631.62069,69914.0,31
Train,Urban,1631,0.0005131,2,2,0,1,0.0,29783.0,1
Train,Urban,1632,0.00706218,34,5,9,2,26463.444444,60271.0,11
Train,Urban,1634,0.00483222,19,7,11,1,11796.272727,10522.0,12
Train,Urban,1635,0.01153881,64,5,14,5,10452.285714,32394.6,19
Train,Urban,1636,0.00548851,23,5,8,1,43491.125,22394.0,9
Train,Urban,1637,0.00735238,26,5,11,2,19796.818182,48074.5,13
Train,Urban,1638,0.01648749,284,7,33,3,5725.666667,48848.333333,36
Train,Urban,1639,0.01265713,86,6,19,4,11815.0,22377.25,23
Train,Urban,1640,0.01103,153,4,13,3,20556.692308,20660.0,16
Train,Urban,1643,0.00613669,20,5,5,3,7087.6,162344.666667,8
Train,Urban,1644,0.00085867,6,3,2,0,16489.0,0.0,2
Train,Urban,1645,0.00568182,29,3,25,2,11607.52,29802.0,27
Train,Urban,1646,0.00958091,107,3,22,2,17838.181818,67306.5,24
Train,Urban,1648,0.01167293,376,4,0,3,0.0,29213.0,3
Train,Urban,1649,0.01012503,76,3,74,1,4714.945946,23433.0,75
Train,Urban,1650,0.00952984,51,4,21,1,8174.0,81523.0,22
Train,Urban,1651,0.01221228,108,4,27,3,6883.666667,25286.0,30
Train,Urban,1652,0.00915181,41,3,37,1,8902.648649,86866.0,38
Train,Urban,1653,0.01283659,115,5,35,1,5476.4,144514.0,36
Train,Urban,1654,0.00822107,67,4,25,1,13958.2,47463.0,26
Train,Urban,1655,0.00967303,43,5,29,2,12896.206897,52506.5,31
Train,Urban,1656,0.00701588,45,5,22,3,10292.545455,4248.0,25
Train,Urban,1657,0.00190778,7,3,5,1,22934.2,33952.0,6
Train,Urban,1658,0.00779054,29,4,19,2,8823.789474,83387.5,21
Train,Urban,1661,0.00553672,34,4,12,2,7362.25,113034.0,14
Train,Urban,1662,0.00630613,25,5,9,0,4953.555556,0.0,9
Train,Urban,1663,0.01391578,67,7,32,2,7244.34375,33589.0,34
Train,Urban,1664,0.00516251,24,5,16,2,10575.625,29639.5,18
Train,Urban,1665,0.01212875,85,6,12,2,14754.416667,22101.5,14
Train,Urban,1666,0.01274973,57,5,34,2,6908.323529,53134.0,36
Train,Urban,1667,0.01695906,117,5,66,3,5241.681818,9169.0,69
Train,Urban,1668,0.0096926,45,4,20,3,11249.05,38903.333333,23
Train,Urban,1669,0.00715048,37,5,16,1,6533.125,80695.0,17
Train,Urban,1670,0.01215978,57,6,19,2,9935.263158,66997.0,21
Train,Urban,1672,0.0122834,52,5,33,3,11578.878788,20563.666667,36
Train,Urban,1673,0.00994223,30,3,24,1,17465.791667,144407.0,25
Train,Urban,1674,0.00871699,41,4,30,0,12870.366667,0.0,30
Train,Urban,1675,0.00846497,46,6,19,2,10220.631579,94421.5,21
Train,Urban,1678,0.0037454,14,4,1,1,256.0,304647.0,2
Train,Urban,1679,0.00458688,18,3,13,2,6963.538462,38740.5,15
Train,Urban,1680,0.00769938,29,6,9,1,38169.333333,163089.0,10
Train,Urban,1681,0.00681303,24,3,16,3,25484.125,28819.666667,19
Train,Urban,1682,0.00607273,21,5,3,1,51259.666667,150994.0,4
Train,Urban,1683,0.01515915,71,5,33,3,6752.121212,32038.333333,36
Train,Urban,1684,0.0119784,65,7,28,2,9677.571429,43234.5,30
Train,Urban,1685,0.01078992,57,4,21,2,11181.714286,106058.5,23
Train,Urban,1686,0.00334971,35,5,6,1,10259.833333,5578.0,7
Train,Urban,1687,0.01006251,39,6,8,2,19540.875,32508.0,10
Train,Urban,1688,0.00840531,44,5,15,6,3829.733333,5258.166667,21
Train,Urban,1689,0.00908451,58,6,12,1,4850.75,141526.0,13
Train,Urban,1690,0.00852798,55,6,15,3,4819.133333,18564.0,18
Train,Urban,1691,0.00183475,8,5,2,2,4317.0,5410.5,4
Train,Urban,1692,0.00297074,13,3,11,0,6684.818182,0.0,11
Train,Urban,1694,0.01266763,69,6,31,2,7367.129032,51020.0,33
Train,Urban,1696,0.00647414,41,5,15,1,4959.666667,139957.0,16
Train,Urban,1697,0.01234211,81,4,55,2,5699.527273,53491.5,57
Train,Urban,1698,0.01320603,92,5,31,3,7114.322581,46431.666667,34
Train,Urban,1699,0.00854946,34,4,20,1,8828.35,126311.0,21
Train,Urban,1701,0.00840388,26,3,21,1,19343.714286,178138.0,22
Train,Urban,1702,0.01149585,61,5,16,2,25227.25,70051.5,18
Train,Urban,1705,0.00604218,36,6,19,3,5866.105263,2341.666667,22
Train,Urban,1706,0.01316832,50,6,11,4,10862.545455,34085.0,15
Train,Urban,1707,0.00476444,17,5,8,1,35672.875,88524.0,9
Train,Urban,1708,0.01098084,65,6,14,1,7359.428571,68936.0,15
Train,Urban,1709,0.01271059,80,6,27,1,8409.296296,135930.0,28
Train,Urban,1710,0.00736336,33,4,12,2,7320.25,110948.5,14
Train,Urban,1711,0.00871269,43,4,29,1,9914.62069,46673.0,30
Train,Urban,1712,0.01226001,55,3,47,2,7271.361702,54824.5,49
Train,Urban,1714,0.00920813,72,5,22,2,6337.772727,37944.0,24
Train,Urban,1715,0.01069398,70,4,6,2,8599.0,65023.5,8
Train,Urban,1716,0.00767217,39,3,32,2,12195.40625,57878.5,34
Train,Urban,1717,0.01074601,63,2,59,0,6415.932203,0.0,59
Train,Urban,1718,0.00507517,18,4,13,0,8799.692308,0.0,13
Train,Urban,1719,0.00630279,49,5,33,1,3536.848485,41184.0,34
Train,Urban,1720,0.01097129,90,4,46,0,9185.76087,0.0,46
Train,Urban,1721,0.0159467,247,5,36,2,6361.277778,62213.0,38
Train,Urban,1722,0.00392152,28,4,0,1,0.0,26291.0,1
Train,Urban,1723,0.00971742,117,5,4,3,11180.25,82434.666667,7
Train,Urban,1724,0.00569518,20,3,17,2,18179.647059,9965.5,19
Train,Urban,1726,0.01197458,57,2,54,0,10310.296296,0.0,54
Train,Urban,1727,0.00764735,56,4,14,3,22525.785714,64580.666667,17
Train,Urban,1729,0.00890409,32,7,10,2,10304.3,64192.5,12
Train,Urban,1731,0.00679059,24,4,20,2,16857.95,55490.0,22
Train,Urban,1732,0.00948736,37,4,18,1,10979.722222,122703.0,19
Train,Urban,1733,0.00050117,6,3,3,0,4607.666667,0.0,3
Train,Urban,1734,0.0067758,37,5,27,1,6063.481481,60018.0,28
Train,Urban,1735,0.00750368,88,4,17,5,10743.823529,12623.6,22
Train,Urban,1736,0.00605364,29,5,1,2,29392.0,40714.0,3
Train,Urban,1738,0.00504128,14,4,2,3,13008.5,70849.0,5
Train,Urban,1739,0.00584076,28,5,12,2,8717.583333,76665.5,14
Train,Urban,1740,0.00908881,79,4,9,1,28942.111111,125920.0,10
Train,Urban,1741,0.01029495,43,4,27,3,9369.703704,45315.666667,30
Train,Urban,1742,0.00491193,23,5,6,0,11075.0,0.0,6
Train,Urban,1743,0.00638966,21,6,0,2,0.0,78495.5,2
Train,Urban,1744,0.00740631,54,5,18,0,5432.333333,0.0,18
Train,Urban,1745,0.0105422,55,6,18,2,9309.833333,57414.0,20
Train,Urban,1746,0.01529709,198,7,27,3,5798.703704,32003.666667,30
Train,Urban,1747,0.00514676,27,5,18,1,8458.444444,11763.0,19
Train,Urban,1748,0.00995559,44,6,9,1,17421.555556,26529.0,10
Train,Urban,1749,0.00626461,22,4,14,2,9223.214286,41757.5,16
Train,Urban,1751,0.00807215,36,5,3,4,48784.0,71718.75,7
Train,Urban,1752,0.0078082,25,5,9,0,9830.0,0.0,9
Train,Urban,1753,0.00013651,2,2,0,0,0.0,0.0,0
Train,Urban,1754,0.01343895,100,6,51,1,6311.941176,74417.0,52
Train,Urban,1755,0.01151065,77,5,28,2,7550.892857,44987.0,30
Train,Urban,1756,0.0157343,97,5,47,2,7840.617021,30741.0,49
Train,Urban,1757,0.01445799,74,6,42,1,6366.333333,68463.0,43
Train,Urban,1758,0.00503507,19,2,17,0,44788.058824,0.0,17
Train,Urban,1759,0.01411147,271,6,27,2,6655.444444,39370.0,29
Train,Urban,1761,0.00737863,46,5,8,1,45943.5,100602.0,9
Train,Urban,1763,0.00489093,17,3,14,1,11882.714286,131066.0,15
Train,Urban,1766,0.01028541,71,4,27,2,11552.481481,54469.0,29
Train,Urban,1767,0.00927878,35,3,28,3,7802.464286,58702.666667,31
Train,Urban,1768,0.01416159,77,4,32,2,7705.65625,20537.0,34
Train,Urban,1769,0.00945251,52,7,21,3,15402.47619,1436.666667,24
Train,Urban,1770,0.00762969,22,5,17,1,22253.470588,117070.0,18
Train,Urban,1772,0.00870697,46,5,23,1,7557.173913,187716.0,24
Train,Urban,1773,0.0023784,9,4,4,1,1981.25,291024.0,5
Train,Urban,1774,0.01231442,57,6,26,5,10636.038462,19447.2,31
Train,Urban,1777,0.009211,38,5,21,1,4831.52381,226662.0,22
Train,Urban,1778,0.01038516,50,4,22,3,10693.909091,14651.0,25
Train,Urban,1779,0.00976467,82,5,7,4,21334.142857,39877.25,11
Train,Urban,1780,0.01327953,115,5,12,4,16687.5,31029.75,16
Train,Urban,1781,0.01116126,29,5,14,3,12711.071429,18359.0,17
Train,Urban,1784,0.00111546,3,3,0,1,0.0,32273.0,1
Train,Urban,1786,0.00671661,28,4,18,1,6826.166667,33253.0,19
Train,Urban,1787,0.00702543,27,6,9,1,19834.333333,61568.0,10
Train,Urban,1788,0.00483842,26,5,3,0,1818.333333,0.0,3
Train,Urban,1789,0.00722876,32,5,18,1,9258.722222,49863.0,19
Train,Urban,1790,0.00670516,18,7,3,2,15732.666667,53508.5,5
Train,Urban,1791,0.01251871,64,7,35,4,10276.314286,11802.25,39
Train,Urban,1792,0.01108871,38,4,30,1,13859.866667,155681.0,31
Train,Urban,1794,0.00273686,11,5,5,2,5520.8,1449.5,7
Train,Urban,1795,0.00535916,35,6,3,1,2951.0,17249.0,4
Train,Urban,1796,0.00882486,54,5,33,2,7715.636364,43679.5,35
Train,Urban,1797,0.00805115,33,5,13,1,20013.076923,160621.0,14
Train,Urban,1798,0.00531907,31,3,24,0,8639.125,0.0,24
Train,Urban,1799,0.01100423,58,4,31,1,8467.258065,9524.0,32
Train,Urban,1803,0.00949118,34,3,29,1,14919.344828,171250.0,30
Train,Urban,1804,0.00233592,7,4,4,0,148226.5,0.0,4
Train,Urban,1806,0.01237504,151,6,10,4,7356.5,34184.0,14
Train,Urban,1807,0.00618251,48,6,9,1,8808.0,14962.0,10
Train,Urban,1808,0.00832369,39,5,15,5,12810.8,20113.8,20
Train,Urban,1809,0.0033311,14,4,6,0,51282.333333,0.0,6
Train,Urban,1810,0.0027402,25,4,4,2,10932.5,6720.5,6
Train,Urban,1811,0.0127397,69,5,26,1,9463.730769,81358.0,27
Train,Urban,1813,0.01502026,77,6,42,1,8801.238095,58378.0,43
Train,Urban,1814,0.01009687,51,5,23,2,9005.086957,80501.5,25
Train,Urban,1815,0.00388382,28,4,0,1,0.0,26291.0,1
Train,Urban,1816,0.00720298,29,3,24,1,7659.833333,229362.0,25
Train,Urban,1817,0.0098081,76,4,0,3,0.0,56631.666667,3
Train,Urban,1818,0.01231967,106,4,36,4,9061.416667,7736.5,40
Train,Urban,1819,0.01221467,83,6,29,2,9270.275862,72414.0,31
Train,Urban,1821,0.01360696,78,4,18,5,6618.666667,17284.6,23
Train,Urban,1822,0.00553481,26,3,18,0,12233.444444,0.0,18
Train,Urban,1823,0.01281655,85,6,27,2,11803.037037,21364.5,29
Train,Urban,1824,0.0108596,41,5,19,3,9308.526316,44017.666667,22
Train,Urban,1825,0.0099155,44,5,17,2,15434.0,53633.5,19
Train,Urban,1826,0.00832274,62,7,19,2,9276.789474,8480.0,21
Train,Urban,1827,0.00719344,46,5,12,2,35325.166667,109996.5,14
Train,Urban,1829,0.00579637,17,4,8,2,67092.125,110395.0,10
Train,Urban,1830,0.00514676,30,5,12,2,3661.833333,62594.5,14
Train,Urban,1831,0.01428712,155,4,31,2,8219.129032,21923.0,33
Train,Urban,1832,0.00424657,17,4,11,3,7903.363636,112984.333333,14
Train,Urban,1835,0.01448043,91,5,44,1,9362.0,68714.0,45
Train,Urban,1836,0.01049017,47,6,21,2,6054.952381,27458.0,23
Train,Urban,1838,0.00941576,36,5,0,5,0.0,15347.2,5
Train,Urban,1839,0.01042001,53,4,34,1,6302.852941,77010.0,35
Train,Urban,1840,0.00887259,32,5,16,2,11691.625,24653.5,18
Train,Urban,1841,0.01105339,60,7,7,5,23379.571429,44137.2,12
Train,Urban,1842,0.01046249,38,6,20,1,13567.1,89617.0,21
Train,Urban,1843,0.01297549,94,4,35,1,7582.142857,14855.0,36
Train,Urban,1844,0.00845495,51,6,21,1,13456.095238,131147.0,22
Train,Urban,1845,0.00731467,40,4,23,1,8700.0,12439.0,24
Train,Urban,1846,0.00786548,24,3,17,3,29090.588235,71183.666667,20
Train,Urban,1847,0.00787312,38,4,33,2,11988.939394,6589.5,35
Train,Urban,1848,0.00764019,42,4,31,1,9007.225806,52417.0,32
Train,Urban,1849,0.00923773,61,3,33,3,13641.787879,60389.666667,36
Train,Urban,1850,0.01381125,82,4,45,1,7587.511111,118974.0,46
Train,Urban,1851,0.0,1,1,0,0,0.0,0.0,0
Train,Urban,1852,0.00963771,37,5,17,2,11351.058824,33370.0,19
Train,Urban,1853,0.00721014,50,5,14,1,9393.357143,243905.0,15
Train,Urban,1856,0.00406567,60,5,2,1,4421.5,131299.0,3
Train,Urban,1857,0.00768649,90,6,18,1,7680.5,22255.0,19
Train,Urban,1858,0.01136889,272,4,21,3,12168.0,61833.666667,24
Train,Urban,1859,0.00829219,30,3,22,3,24100.5,20353.666667,25
Train,Urban,1860,0.01024818,70,7,29,1,12171.448276,7367.0,30
Train,Urban,1861,0.00419979,15,5,9,1,70265.111111,25398.0,10
Train,Urban,1862,0.01027825,44,5,18,1,7788.555556,49215.0,19
Train,Urban,1863,0.01245905,48,3,38,2,5671.105263,72435.0,40
Train,Urban,1865,0.01212828,112,4,30,3,17855.6,42603.0,33
Train,Urban,1866,0.00707984,24,4,17,2,30443.058824,53427.0,19
Train,Urban,1867,0.01149919,58,4,51,2,7576.078431,4526.0,53
Train,Urban,1868,0.00891459,44,5,32,1,15113.15625,26206.0,33
Train,Urban,1869,0.00460025,15,5,8,1,14926.0,26463.0,9
Train,Urban,1870,0.0031545,19,3,0,1,0.0,4121.0,1
Train,Urban,1871,0.00797431,38,3,34,2,7151.970588,5348.0,36
Train,Urban,1872,0.00889646,50,5,31,1,7787.096774,107637.0,32
Train,Urban,1873,0.01008255,77,6,18,3,9343.833333,22048.0,21
Train,Urban,1874,0.01288242,70,5,26,5,11871.961538,25568.8,31
Train,Urban,1875,0.01070782,59,5,15,1,14243.666667,95514.0,16
Train,Urban,1876,0.01311009,91,5,34,1,8208.235294,94926.0,35
Train,Urban,1877,0.01008971,45,4,26,1,13360.769231,156670.0,27
Train,Urban,1878,0.00989259,47,4,41,1,7523.414634,78513.0,42
Train,Urban,1879,0.00763399,28,5,1,3,3922.0,61271.666667,4
Train,Urban,1880,0.01156744,61,5,34,4,6271.529412,20783.0,38
Train,Urban,1881,0.01432196,79,4,46,1,5975.804348,25799.0,47
Train,Urban,1882,0.00259128,11,4,6,0,19649.0,0.0,6
Train,Urban,1883,0.00936564,33,5,16,1,21083.375,191203.0,17
Train,Urban,1884,0.0067968,27,4,7,3,56498.0,16513.333333,10
Train,Urban,1885,0.01159608,75,5,33,1,11239.30303,187258.0,34
Train,Urban,1886,0.00419979,15,4,6,1,62339.0,62680.0,7
Train,Urban,1887,0.01047108,72,6,16,2,15149.125,81345.5,18
Train,Urban,1888,0.01657817,126,5,51,1,5999.235294,53398.0,52
Train,Urban,1889,0.01171493,88,4,32,2,8619.53125,56966.5,34
Train,Urban,1890,0.01236645,128,6,18,3,6691.222222,65977.0,21
Train,Urban,1891,0.0024605,6,4,2,0,196486.0,0.0,2
Train,Urban,1893,0.00713903,23,4,11,3,11504.727273,95074.666667,14
Train,Urban,1894,0.01250869,98,4,25,1,14263.72,79367.0,26
Train,Urban,1895,0.00635386,26,7,8,2,8774.0,52042.0,10
Train,Urban,1896,0.00711707,24,4,16,1,18459.5,94192.0,17
