split,domain,sample_id,class_id,class_name,pixel_count,pixel_ratio
Train,Urban,2275,2,building,59745,0.05697727
Train,Urban,2275,3,road,123191,0.11748409
Train,Urban,2275,6,forest,286273,0.27301121
Train,Urban,2276,0,no-data,235414,0.22450829
Train,Urban,2276,1,background,89468,0.08532333
Train,Urban,2276,2,building,56844,0.05421066
Train,Urban,2276,5,barren,411378,0.39232063
Train,Urban,2276,6,forest,255472,0.24363708
Train,Urban,2277,1,background,670509,0.63944721
Train,Urban,2277,2,building,299005,0.28515339
Train,Urban,2277,3,road,42801,0.04081821
Train,Urban,2277,7,agriculture,36261,0.03458118
Train,Urban,2278,0,no-data,290511,0.27705288
Train,Urban,2278,1,background,361265,0.34452915
Train,Urban,2278,2,building,14786,0.01410103
Train,Urban,2278,3,road,145354,0.13862038
Train,Urban,2278,4,water,26779,0.02553844
Train,Urban,2278,5,barren,193336,0.18437958
Train,Urban,2278,6,forest,16545,0.01577854
Train,Urban,2279,1,background,770347,0.73466015
Train,Urban,2279,2,building,150782,0.14379692
Train,Urban,2279,3,road,16745,0.01596928
Train,Urban,2279,6,forest,110702,0.10557365
Train,Urban,2280,0,no-data,378210,0.36068916
Train,Urban,2280,1,background,263884,0.25165939
Train,Urban,2280,2,building,302172,0.28817368
Train,Urban,2280,3,road,7217,0.00688267
Train,Urban,2280,4,water,97093,0.0925951
Train,Urban,2281,1,background,725483,0.6918745
Train,Urban,2281,2,building,174613,0.16652393
Train,Urban,2281,3,road,148480,0.14160156
Train,Urban,2282,1,background,501065,0.47785282
Train,Urban,2282,2,building,329050,0.31380653
Train,Urban,2282,3,road,93715,0.08937359
Train,Urban,2282,5,barren,115319,0.10997677
Train,Urban,2282,6,forest,9427,0.00899029
Train,Urban,2283,1,background,575145,0.54850101
Train,Urban,2283,2,building,360366,0.3436718
Train,Urban,2283,3,road,73561,0.07015324
Train,Urban,2283,5,barren,13267,0.0126524
Train,Urban,2283,6,forest,26237,0.02502155
Train,Urban,2284,1,background,630848,0.60162354
Train,Urban,2284,2,building,208517,0.19885731
Train,Urban,2284,3,road,39202,0.03738594
Train,Urban,2284,5,barren,157536,0.15023804
Train,Urban,2284,6,forest,12473,0.01189518
Train,Urban,2285,0,no-data,60418,0.05761909
Train,Urban,2285,1,background,447870,0.42712212
Train,Urban,2285,2,building,232085,0.2213335
Train,Urban,2285,3,road,103770,0.09896278
Train,Urban,2285,4,water,6700,0.00638962
Train,Urban,2285,5,barren,113886,0.10861015
Train,Urban,2285,6,forest,38966,0.03716087
Train,Urban,2285,7,agriculture,44881,0.04280186
Train,Urban,2286,1,background,110507,0.10538769
Train,Urban,2286,2,building,53180,0.0507164
Train,Urban,2286,3,road,155533,0.14832783
Train,Urban,2286,4,water,10250,0.00977516
Train,Urban,2286,6,forest,719106,0.68579292
Train,Urban,2287,1,background,77153,0.07357883
Train,Urban,2287,2,building,329640,0.3143692
Train,Urban,2287,3,road,192655,0.18373013
Train,Urban,2287,5,barren,449128,0.42832184
Train,Urban,2288,1,background,497988,0.47491837
Train,Urban,2288,2,building,414438,0.39523888
Train,Urban,2288,3,road,44751,0.04267788
Train,Urban,2288,4,water,16789,0.01601124
Train,Urban,2288,5,barren,30061,0.0286684
Train,Urban,2288,6,forest,44549,0.04248524
Train,Urban,2289,1,background,508955,0.48537731
Train,Urban,2289,2,building,227065,0.21654606
Train,Urban,2289,3,road,67906,0.06476021
Train,Urban,2289,4,water,17475,0.01666546
Train,Urban,2289,5,barren,73039,0.06965542
Train,Urban,2289,6,forest,154136,0.14699554
Train,Urban,2290,1,background,754712,0.71974945
Train,Urban,2290,2,building,8814,0.00840569
Train,Urban,2290,3,road,275435,0.26267529
Train,Urban,2290,4,water,9615,0.00916958
Train,Urban,2291,1,background,379900,0.36230087
Train,Urban,2291,2,building,469190,0.44745445
Train,Urban,2291,3,road,135176,0.12891388
Train,Urban,2291,5,barren,64310,0.0613308
Train,Urban,2292,1,background,674283,0.64304638
Train,Urban,2292,2,building,133886,0.12768364
Train,Urban,2292,3,road,62713,0.05980778
Train,Urban,2292,4,water,12997,0.01239491
Train,Urban,2292,6,forest,164697,0.1570673
Train,Urban,2293,0,no-data,381124,0.36346817
Train,Urban,2293,1,background,405386,0.38660622
Train,Urban,2293,2,building,179520,0.17120361
Train,Urban,2293,3,road,40618,0.03873634
Train,Urban,2293,6,forest,41928,0.03998566
Train,Urban,2294,1,background,665217,0.63440037
Train,Urban,2294,2,building,333317,0.31787586
Train,Urban,2294,3,road,50042,0.04772377
Train,Urban,2295,0,no-data,89787,0.08562756
Train,Urban,2295,1,background,573212,0.54665756
Train,Urban,2295,2,building,34611,0.03300762
Train,Urban,2295,3,road,181152,0.17276001
Train,Urban,2295,4,water,21904,0.02088928
Train,Urban,2295,5,barren,143226,0.13659096
Train,Urban,2295,6,forest,4684,0.00446701
Train,Urban,2296,1,background,317320,0.30261993
Train,Urban,2296,2,building,206782,0.19720268
Train,Urban,2296,3,road,224803,0.21438885
Train,Urban,2296,5,barren,236350,0.22540092
Train,Urban,2296,6,forest,63321,0.06038761
Train,Urban,2297,1,background,321277,0.30639362
Train,Urban,2297,2,building,16858,0.01607704
Train,Urban,2297,4,water,9152,0.00872803
Train,Urban,2297,5,barren,53332,0.05086136
Train,Urban,2297,6,forest,349002,0.33283424
Train,Urban,2297,7,agriculture,298955,0.28510571
Train,Urban,2298,0,no-data,232254,0.22149467
Train,Urban,2298,1,background,22613,0.02156544
Train,Urban,2298,2,building,1587,0.00151348
Train,Urban,2298,3,road,74386,0.07094002
Train,Urban,2298,5,barren,717736,0.68448639
Train,Urban,2299,0,no-data,527652,0.50320816
Train,Urban,2299,1,background,432790,0.41274071
Train,Urban,2299,2,building,50859,0.04850292
Train,Urban,2299,6,forest,37275,0.03554821
Train,Urban,2300,1,background,297864,0.28406525
Train,Urban,2300,2,building,57189,0.05453968
Train,Urban,2300,3,road,673676,0.6424675
Train,Urban,2300,6,forest,8665,0.00826359
Train,Urban,2300,7,agriculture,11182,0.01066399
Train,Urban,2301,0,no-data,264551,0.25229549
Train,Urban,2301,1,background,415768,0.39650726
Train,Urban,2301,2,building,245080,0.2337265
Train,Urban,2301,3,road,60256,0.0574646
Train,Urban,2301,6,forest,62921,0.06000614
Train,Urban,2302,0,no-data,232294,0.22153282
Train,Urban,2302,1,background,278872,0.26595306
Train,Urban,2302,2,building,301246,0.28729057
Train,Urban,2302,3,road,101019,0.09633923
Train,Urban,2302,4,water,135145,0.12888432
Train,Urban,2303,1,background,713933,0.68085957
Train,Urban,2303,3,road,110201,0.10509586
Train,Urban,2303,5,barren,4045,0.00385761
Train,Urban,2303,6,forest,220397,0.21018696
Train,Urban,2304,1,background,151707,0.14467907
Train,Urban,2304,2,building,10984,0.01047516
Train,Urban,2304,3,road,345465,0.3294611
Train,Urban,2304,6,forest,540420,0.51538467
Train,Urban,2305,1,background,780566,0.74440575
Train,Urban,2305,2,building,143406,0.13676262
Train,Urban,2305,3,road,95192,0.09078217
Train,Urban,2305,6,forest,29412,0.02804947
Train,Urban,2306,1,background,575541,0.54887867
Train,Urban,2306,2,building,320607,0.30575466
Train,Urban,2306,3,road,152428,0.14536667
Train,Urban,2307,1,background,24266,0.02314186
Train,Urban,2307,2,building,37791,0.03604031
Train,Urban,2307,3,road,37600,0.03585815
Train,Urban,2307,4,water,299249,0.28538609
Train,Urban,2307,6,forest,647628,0.61762619
Train,Urban,2307,7,agriculture,2042,0.0019474
Train,Urban,2308,1,background,494598,0.47168541
Train,Urban,2308,2,building,553978,0.52831459
Train,Urban,2309,1,background,492076,0.46928024
Train,Urban,2309,2,building,145470,0.138731
Train,Urban,2309,3,road,22046,0.0210247
Train,Urban,2309,6,forest,388984,0.37096405
Train,Urban,2310,1,background,551190,0.52565575
Train,Urban,2310,2,building,383158,0.36540794
Train,Urban,2310,3,road,11186,0.0106678
Train,Urban,2310,5,barren,5708,0.00544357
Train,Urban,2310,6,forest,97334,0.09282494
Train,Urban,2311,1,background,300200,0.28629303
Train,Urban,2311,2,building,73268,0.06987381
Train,Urban,2311,3,road,6217,0.00592899
Train,Urban,2311,5,barren,139840,0.13336182
Train,Urban,2311,6,forest,337469,0.32183552
Train,Urban,2311,7,agriculture,191582,0.18270683
Train,Urban,2312,0,no-data,261993,0.249856
Train,Urban,2312,1,background,480010,0.45777321
Train,Urban,2312,2,building,137863,0.1314764
Train,Urban,2312,5,barren,51813,0.04941273
Train,Urban,2312,6,forest,116897,0.11148167
Train,Urban,2313,1,background,711887,0.67890835
Train,Urban,2313,2,building,107299,0.1023283
Train,Urban,2313,3,road,49967,0.04765224
Train,Urban,2313,4,water,10968,0.0104599
Train,Urban,2313,5,barren,14806,0.0141201
Train,Urban,2313,6,forest,119671,0.11412716
Train,Urban,2313,7,agriculture,33978,0.03240395
Train,Urban,2314,1,background,902785,0.86096287
Train,Urban,2314,2,building,25485,0.02430439
Train,Urban,2314,5,barren,28574,0.02725029
Train,Urban,2314,6,forest,91732,0.08748245
Train,Urban,2315,1,background,284580,0.27139664
Train,Urban,2315,2,building,19775,0.01885891
Train,Urban,2315,3,road,120694,0.11510277
Train,Urban,2315,4,water,106246,0.10132408
Train,Urban,2315,6,forest,517281,0.4933176
Train,Urban,2316,0,no-data,440334,0.41993523
Train,Urban,2316,1,background,148525,0.14164448
Train,Urban,2316,2,building,6139,0.00585461
Train,Urban,2316,3,road,24522,0.023386
Train,Urban,2316,4,water,48463,0.04621792
Train,Urban,2316,6,forest,380593,0.36296177
Train,Urban,2317,1,background,682749,0.65112019
Train,Urban,2317,2,building,30907,0.02947521
Train,Urban,2317,3,road,119046,0.11353111
Train,Urban,2317,5,barren,142446,0.13584709
Train,Urban,2317,6,forest,73428,0.0700264
Train,Urban,2318,1,background,472392,0.45050812
Train,Urban,2318,2,building,238087,0.22705746
Train,Urban,2318,3,road,52644,0.05020523
Train,Urban,2318,5,barren,21846,0.02083397
Train,Urban,2318,6,forest,214113,0.20419407
Train,Urban,2318,7,agriculture,49494,0.04720116
Train,Urban,2319,1,background,274529,0.26181126
Train,Urban,2319,2,building,172287,0.16430569
Train,Urban,2319,3,road,98575,0.09400845
Train,Urban,2319,5,barren,454660,0.43359756
Train,Urban,2319,6,forest,48525,0.04627705
Train,Urban,2320,0,no-data,174257,0.16618443
Train,Urban,2320,1,background,633212,0.60387802
Train,Urban,2320,2,building,201409,0.19207859
Train,Urban,2320,3,road,39698,0.03785896
Train,Urban,2321,1,background,318244,0.30350113
Train,Urban,2321,2,building,441074,0.42064095
Train,Urban,2321,3,road,200871,0.19156551
Train,Urban,2321,5,barren,88387,0.08429241
Train,Urban,2322,1,background,631717,0.60245228
Train,Urban,2322,2,building,136531,0.13020611
Train,Urban,2322,3,road,215337,0.20536137
Train,Urban,2322,5,barren,18984,0.01810455
Train,Urban,2322,6,forest,46007,0.04387569
Train,Urban,2323,1,background,577201,0.55046177
Train,Urban,2323,2,building,288672,0.27529907
Train,Urban,2323,3,road,89584,0.08543396
Train,Urban,2323,6,forest,93119,0.0888052
Train,Urban,2324,1,background,600126,0.57232475
Train,Urban,2324,2,building,161574,0.15408897
Train,Urban,2324,3,road,67799,0.06465816
Train,Urban,2324,4,water,62157,0.05927753
Train,Urban,2324,6,forest,114872,0.10955048
Train,Urban,2324,7,agriculture,42048,0.0401001
Train,Urban,2325,1,background,507727,0.4842062
Train,Urban,2325,2,building,358885,0.34225941
Train,Urban,2325,3,road,143979,0.13730907
Train,Urban,2325,5,barren,37985,0.03622532
Train,Urban,2326,1,background,517860,0.49386978
Train,Urban,2326,2,building,131072,0.125
Train,Urban,2326,3,road,138604,0.13218307
Train,Urban,2326,4,water,6103,0.00582027
Train,Urban,2326,5,barren,180385,0.17202854
Train,Urban,2326,6,forest,74516,0.071064
Train,Urban,2326,7,agriculture,36,3.433e-05
Train,Urban,2327,1,background,669353,0.63834476
Train,Urban,2327,2,building,113042,0.10780525
Train,Urban,2327,3,road,266181,0.25384998
Train,Urban,2328,0,no-data,144697,0.13799381
Train,Urban,2328,1,background,450607,0.42973232
Train,Urban,2328,2,building,376123,0.35869884
Train,Urban,2328,3,road,77122,0.07354927
Train,Urban,2328,4,water,27,2.575e-05
Train,Urban,2329,1,background,244505,0.23317814
Train,Urban,2329,2,building,183936,0.17541504
Train,Urban,2329,3,road,115524,0.11017227
Train,Urban,2329,5,barren,494450,0.47154427
Train,Urban,2329,6,forest,10161,0.00969028
Train,Urban,2330,1,background,611750,0.58341026
Train,Urban,2330,2,building,346366,0.33032036
Train,Urban,2330,3,road,40256,0.03839111
Train,Urban,2330,4,water,28327,0.02701473
Train,Urban,2330,7,agriculture,21877,0.02086353
Train,Urban,2331,1,background,748808,0.71411896
Train,Urban,2331,2,building,292779,0.27921581
Train,Urban,2331,6,forest,6989,0.00666523
Train,Urban,2332,1,background,640465,0.61079502
Train,Urban,2332,2,building,89874,0.08571053
Train,Urban,2332,3,road,68936,0.06574249
Train,Urban,2332,4,water,148495,0.14161587
Train,Urban,2332,5,barren,60689,0.05787754
Train,Urban,2332,6,forest,40117,0.03825855
Train,Urban,2333,1,background,638177,0.60861301
Train,Urban,2333,2,building,243056,0.23179626
Train,Urban,2333,3,road,54930,0.05238533
Train,Urban,2333,5,barren,102775,0.09801388
Train,Urban,2333,6,forest,9638,0.00919151
Train,Urban,2334,1,background,545617,0.52034092
Train,Urban,2334,2,building,227512,0.21697235
Train,Urban,2334,3,road,50403,0.04806805
Train,Urban,2334,5,barren,5150,0.00491142
Train,Urban,2334,6,forest,219894,0.20970726
Train,Urban,2335,1,background,254334,0.2425518
Train,Urban,2335,2,building,84258,0.08035469
Train,Urban,2335,3,road,110258,0.10515022
Train,Urban,2335,5,barren,308862,0.29455376
Train,Urban,2335,6,forest,290864,0.27738953
Train,Urban,2336,0,no-data,235675,0.22475719
Train,Urban,2336,2,building,46922,0.04474831
Train,Urban,2336,5,barren,699847,0.66742611
Train,Urban,2336,6,forest,66132,0.06306839
Train,Urban,2337,0,no-data,348795,0.33263683
Train,Urban,2337,1,background,349826,0.33362007
Train,Urban,2337,2,building,108889,0.10384464
Train,Urban,2337,3,road,45694,0.04357719
Train,Urban,2337,6,forest,40107,0.03824902
Train,Urban,2337,7,agriculture,155265,0.14807224
Train,Urban,2338,1,background,221555,0.21129131
Train,Urban,2338,2,building,614062,0.58561516
Train,Urban,2338,4,water,7492,0.00714493
Train,Urban,2338,5,barren,202673,0.19328403
Train,Urban,2338,6,forest,2794,0.00266457
Train,Urban,2339,1,background,602176,0.57427979
Train,Urban,2339,2,building,277697,0.2648325
Train,Urban,2339,3,road,67723,0.06458569
Train,Urban,2339,6,forest,100980,0.09630203
Train,Urban,2340,1,background,370795,0.35361767
Train,Urban,2340,2,building,541661,0.51656818
Train,Urban,2340,3,road,136120,0.12981415
Train,Urban,2341,1,background,614076,0.58562851
Train,Urban,2341,2,building,295030,0.28136253
Train,Urban,2341,3,road,136966,0.13062096
Train,Urban,2341,6,forest,2504,0.002388
Train,Urban,2342,1,background,31787,0.03031445
Train,Urban,2342,3,road,14293,0.01363087
Train,Urban,2342,4,water,1002496,0.95605469
Train,Urban,2343,1,background,475430,0.45340538
Train,Urban,2343,2,building,287139,0.27383709
Train,Urban,2343,3,road,121733,0.11609364
Train,Urban,2343,5,barren,155492,0.14828873
Train,Urban,2343,6,forest,8782,0.00837517
Train,Urban,2344,0,no-data,291032,0.27754974
Train,Urban,2344,1,background,236711,0.2257452
Train,Urban,2344,2,building,437914,0.41762733
Train,Urban,2344,3,road,82919,0.07907772
Train,Urban,2345,1,background,551080,0.52555084
Train,Urban,2345,2,building,9754,0.00930214
Train,Urban,2345,3,road,168246,0.16045189
Train,Urban,2345,4,water,179078,0.17078209
Train,Urban,2345,5,barren,10258,0.00978279
Train,Urban,2345,6,forest,130160,0.12413025
Train,Urban,2346,1,background,527363,0.50293255
Train,Urban,2346,2,building,159374,0.15199089
Train,Urban,2346,3,road,170387,0.16249371
Train,Urban,2346,5,barren,160450,0.15301704
Train,Urban,2346,6,forest,31002,0.02956581
Train,Urban,2347,1,background,557184,0.53137207
Train,Urban,2347,2,building,205627,0.19610119
Train,Urban,2347,3,road,189258,0.18049049
Train,Urban,2347,6,forest,96507,0.09203625
Train,Urban,2348,1,background,647532,0.61753464
Train,Urban,2348,2,building,314785,0.30020237
Train,Urban,2348,3,road,53424,0.0509491
Train,Urban,2348,6,forest,32835,0.0313139
Train,Urban,2349,0,no-data,290669,0.27720356
Train,Urban,2349,1,background,363758,0.34690666
Train,Urban,2349,2,building,186930,0.17827034
Train,Urban,2349,3,road,207219,0.19761944
Train,Urban,2350,0,no-data,203095,0.19368649
Train,Urban,2350,1,background,413299,0.39415264
Train,Urban,2350,2,building,246558,0.23513603
Train,Urban,2350,3,road,37599,0.0358572
Train,Urban,2350,4,water,148025,0.14116764
Train,Urban,2351,1,background,352198,0.33588219
Train,Urban,2351,2,building,276579,0.26376629
Train,Urban,2351,3,road,99799,0.09517574
Train,Urban,2351,6,forest,320000,0.30517578
Train,Urban,2352,1,background,436363,0.41614819
Train,Urban,2352,2,building,608354,0.58017159
Train,Urban,2352,3,road,3859,0.00368023
Train,Urban,2353,0,no-data,28351,0.02703762
Train,Urban,2353,1,background,558963,0.53306866
Train,Urban,2353,2,building,145114,0.13839149
Train,Urban,2353,3,road,316148,0.30150223
Train,Urban,2354,1,background,548262,0.52286339
Train,Urban,2354,2,building,190509,0.18168354
Train,Urban,2354,3,road,48591,0.04633999
Train,Urban,2354,6,forest,261214,0.24911308
Train,Urban,2355,1,background,495963,0.47298717
Train,Urban,2355,2,building,369892,0.3527565
Train,Urban,2355,3,road,145522,0.13878059
Train,Urban,2355,4,water,37199,0.03547573
Train,Urban,2356,1,background,413825,0.39465427
Train,Urban,2356,2,building,231057,0.22035313
Train,Urban,2356,3,road,249376,0.23782349
Train,Urban,2356,4,water,16446,0.01568413
Train,Urban,2356,6,forest,16713,0.01593876
Train,Urban,2356,7,agriculture,121159,0.11554623
Train,Urban,2357,1,background,219258,0.20910072
Train,Urban,2357,2,building,90119,0.08594418
Train,Urban,2357,3,road,25429,0.02425098
Train,Urban,2357,5,barren,713770,0.68070412
Train,Urban,2358,1,background,512938,0.4891758
Train,Urban,2358,2,building,273873,0.26118565
Train,Urban,2358,3,road,36973,0.0352602
Train,Urban,2358,4,water,71668,0.06834793
Train,Urban,2358,5,barren,56498,0.05388069
Train,Urban,2358,6,forest,73788,0.07036972
Train,Urban,2358,7,agriculture,22838,0.02178001
Train,Urban,2359,1,background,511190,0.48750877
Train,Urban,2359,2,building,306187,0.29200268
Train,Urban,2359,3,road,12585,0.01200199
Train,Urban,2359,5,barren,174,0.00016594
Train,Urban,2359,6,forest,218440,0.20832062
Train,Urban,2360,1,background,466557,0.44494343
Train,Urban,2360,2,building,485277,0.46279621
Train,Urban,2360,3,road,26249,0.025033
Train,Urban,2360,5,barren,44603,0.04253674
Train,Urban,2360,6,forest,25890,0.02469063
Train,Urban,2361,0,no-data,440290,0.41989326
Train,Urban,2361,1,background,401006,0.38242912
Train,Urban,2361,2,building,117834,0.11237526
Train,Urban,2361,3,road,42204,0.04024887
Train,Urban,2361,5,barren,31711,0.03024197
Train,Urban,2361,6,forest,15531,0.01481152
Train,Urban,2362,1,background,616400,0.58784485
Train,Urban,2362,2,building,190010,0.18120766
Train,Urban,2362,3,road,205132,0.19562912
Train,Urban,2362,5,barren,12232,0.01166534
Train,Urban,2362,6,forest,24802,0.02365303
