split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,boundary_density,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7
Train,Urban,2437,1048576,4,1,background,0.43642139,0.01075507,0,457621,240942,37998,0,0,312015,0,0.00000000,0.43642139,0.22978020,0.03623772,0.00000000,0.00000000,0.29756069,0.00000000
Train,Urban,2440,1048576,6,1,background,0.49441624,0.01302752,0,518433,432137,31478,1711,9038,55779,0,0.00000000,0.49441624,0.41211796,0.03001976,0.00163174,0.00861931,0.05319500,0.00000000
Train,Urban,2441,1048576,3,5,barren,0.62518024,0.00635195,0,0,224716,0,0,655549,168311,0,0.00000000,0.00000000,0.21430588,0.00000000,0.00000000,0.62518024,0.16051388,0.00000000
Train,Urban,2442,1048576,5,1,background,0.52294636,0.00947495,0,548349,219528,255470,0,6160,0,19069,0.00000000,0.52294636,0.20935822,0.24363518,0.00000000,0.00587463,0.00000000,0.01818562
Train,Urban,2443,1048576,5,1,background,0.64779758,0.00839624,0,679265,78411,149520,0,120595,20785,0,0.00000000,0.64779758,0.07477856,0.14259338,0.00000000,0.11500835,0.01982212,0.00000000
Train,Urban,2444,1048576,4,1,background,0.43869591,0.00361080,0,460006,397072,50058,0,141440,0,0,0.00000000,0.43869591,0.37867737,0.04773903,0.00000000,0.13488770,0.00000000,0.00000000
Train,Urban,2445,1048576,6,1,background,0.40228748,0.01240416,0,421829,247856,60469,20542,35018,262862,0,0.00000000,0.40228748,0.23637390,0.05766773,0.01959038,0.03339577,0.25068474,0.00000000
Train,Urban,2446,1048576,5,1,background,0.41177940,0.01209582,0,431782,345520,161337,0,31592,78345,0,0.00000000,0.41177940,0.32951355,0.15386295,0.00000000,0.03012848,0.07471561,0.00000000
Train,Urban,2447,1048576,3,1,background,0.55672932,0.01065484,0,583773,404384,60419,0,0,0,0,0.00000000,0.55672932,0.38565063,0.05762005,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2448,1048576,4,1,background,0.77404881,0.00652092,0,811649,131784,42995,0,62148,0,0,0.00000000,0.77404881,0.12567902,0.04100323,0.00000000,0.05926895,0.00000000,0.00000000
Train,Urban,2449,1048576,6,6,forest,0.53955841,0.00354350,0,73010,43178,177950,13718,0,565768,174952,0.00000000,0.06962776,0.04117775,0.16970634,0.01308250,0.00000000,0.53955841,0.16684723
Train,Urban,2450,1048576,2,4,water,0.87147141,0.00071834,0,134772,0,0,913804,0,0,0,0.00000000,0.12852859,0.00000000,0.00000000,0.87147141,0.00000000,0.00000000,0.00000000
Train,Urban,2453,1048576,3,1,background,0.81629372,0.00401603,0,855946,122010,70620,0,0,0,0,0.00000000,0.81629372,0.11635780,0.06734848,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2454,1048576,5,1,background,0.54565525,0.00662497,86131,572161,251796,133316,0,0,5172,0,0.08214092,0.54565525,0.24013138,0.12714005,0.00000000,0.00000000,0.00493240,0.00000000
Train,Urban,2455,1048576,6,7,agriculture,0.38553143,0.00897664,0,246561,52521,171117,0,44374,129744,404259,0.00000000,0.23513889,0.05008793,0.16318989,0.00000000,0.04231834,0.12373352,0.38553143
Train,Urban,2456,1048576,4,2,building,0.37518787,0.00772372,0,358791,393413,220408,0,75964,0,0,0.00000000,0.34216976,0.37518787,0.21019745,0.00000000,0.07244492,0.00000000,0.00000000
Train,Urban,2457,1048576,3,1,background,0.39569855,0.01121281,0,414920,395369,238287,0,0,0,0,0.00000000,0.39569855,0.37705326,0.22724819,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2458,1048576,3,1,background,0.67778778,0.00764544,0,710712,197532,140332,0,0,0,0,0.00000000,0.67778778,0.18838120,0.13383102,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2459,1048576,4,1,background,0.45400429,0.00648226,0,476058,298043,212343,62132,0,0,0,0.00000000,0.45400429,0.28423595,0.20250607,0.05925369,0.00000000,0.00000000,0.00000000
Train,Urban,2460,1048576,5,4,water,0.57419968,0.00707650,0,259025,99668,0,602092,1326,86465,0,0.00000000,0.24702549,0.09505081,0.00000000,0.57419968,0.00126457,0.08245945,0.00000000
Train,Urban,2463,1048576,5,1,background,0.49337101,0.01083240,0,517337,383373,24858,0,108703,14305,0,0.00000000,0.49337101,0.36561298,0.02370644,0.00000000,0.10366726,0.01364231,0.00000000
Train,Urban,2464,1048576,5,1,background,0.42254925,0.00695144,0,443075,418814,145916,0,10317,30454,0,0.00000000,0.42254925,0.39941216,0.13915634,0.00000000,0.00983906,0.02904320,0.00000000
Train,Urban,2465,1048576,6,1,background,0.46790600,0.01180228,0,490635,145179,91765,0,67981,116507,136509,0.00000000,0.46790600,0.13845348,0.08751392,0.00000000,0.06483173,0.11110973,0.13018513
Train,Urban,2466,1048576,6,1,background,0.45026112,0.01294208,0,472133,169573,218054,32662,13124,143030,0,0.00000000,0.45026112,0.16171741,0.20795250,0.03114891,0.01251602,0.13640404,0.00000000
Train,Urban,2468,1048576,4,1,background,0.54429054,0.01061666,31576,570730,322980,123290,0,0,0,0,0.03011322,0.54429054,0.30801773,0.11757851,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2469,1048576,5,1,background,0.42311573,0.00987063,0,443669,174198,37785,0,185780,207144,0,0.00000000,0.42311573,0.16612816,0.03603458,0.00000000,0.17717361,0.19754791,0.00000000
Train,Urban,2470,1048576,3,1,background,0.73583508,0.00610757,0,771579,161791,115206,0,0,0,0,0.00000000,0.73583508,0.15429592,0.10986900,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2471,1048576,4,1,background,0.46136665,0.00958425,0,483778,101416,191835,0,0,271547,0,0.00000000,0.46136665,0.09671783,0.18294811,0.00000000,0.00000000,0.25896740,0.00000000
Train,Urban,2472,1048576,3,1,background,0.58827877,0.00637248,0,616855,196661,235060,0,0,0,0,0.00000000,0.58827877,0.18755054,0.22417068,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2474,1048576,4,1,background,0.54420185,0.01058802,0,570637,411237,29995,0,0,36707,0,0.00000000,0.54420185,0.39218616,0.02860546,0.00000000,0.00000000,0.03500652,0.00000000
Train,Urban,2475,1048576,3,2,building,0.44105434,0.01219987,0,435377,462479,150720,0,0,0,0,0.00000000,0.41520786,0.44105434,0.14373779,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2476,1048576,6,1,background,0.38737583,0.01127581,0,406193,262056,86540,130675,24299,138813,0,0.00000000,0.38737583,0.24991608,0.08253098,0.12462139,0.02317333,0.13238239,0.00000000
Train,Urban,2477,1048576,3,1,background,0.61333084,0.00801154,0,643124,344343,61109,0,0,0,0,0.00000000,0.61333084,0.32839108,0.05827808,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2479,1048576,4,1,background,0.66793823,0.00879527,0,700384,285522,33910,0,0,28760,0,0.00000000,0.66793823,0.27229500,0.03233910,0.00000000,0.00000000,0.02742767,0.00000000
Train,Urban,2481,1048576,4,1,background,0.46718788,0.01605362,0,489882,216577,35089,0,0,307028,0,0.00000000,0.46718788,0.20654392,0.03346348,0.00000000,0.00000000,0.29280472,0.00000000
Train,Urban,2482,1048576,4,1,background,0.39823627,0.01005964,0,417581,251765,77537,0,301693,0,0,0.00000000,0.39823627,0.24010181,0.07394505,0.00000000,0.28771687,0.00000000,0.00000000
Train,Urban,2483,1048576,5,1,background,0.58152294,0.01028350,0,609771,217178,34271,39729,0,147627,0,0.00000000,0.58152294,0.20711708,0.03268337,0.03788853,0.00000000,0.14078808,0.00000000
Train,Urban,2484,1048576,3,1,background,0.39772987,0.00978519,0,417050,380415,251111,0,0,0,0,0.00000000,0.39772987,0.36279202,0.23947811,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2485,1048576,6,1,background,0.80948639,0.00462268,57168,848808,68656,19581,0,10404,43959,0,0.05451965,0.80948639,0.06547546,0.01867390,0.00000000,0.00992203,0.04192257,0.00000000
Train,Urban,2486,1048576,5,1,background,0.57698154,0.00617249,0,605009,151560,261758,0,24568,5681,0,0.00000000,0.57698154,0.14453888,0.24963188,0.00000000,0.02342987,0.00541782,0.00000000
Train,Urban,2487,1048576,3,1,background,0.70887756,0.00952650,0,743312,213739,91525,0,0,0,0,0.00000000,0.70887756,0.20383739,0.08728504,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2488,1048576,4,1,background,0.58994770,0.00618490,0,618605,62724,70944,0,296303,0,0,0.00000000,0.58994770,0.05981827,0.06765747,0.00000000,0.28257656,0.00000000,0.00000000
Train,Urban,2489,1048576,3,1,background,0.75996971,0.00652951,0,796886,114234,137456,0,0,0,0,0.00000000,0.75996971,0.10894203,0.13108826,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2490,1048576,4,1,background,0.78773499,0.00547753,0,826000,100703,0,0,13977,107896,0,0.00000000,0.78773499,0.09603786,0.00000000,0.00000000,0.01332951,0.10289764,0.00000000
Train,Urban,2491,1048576,5,1,background,0.68895149,0.01058659,0,722418,103182,121743,29349,0,71884,0,0.00000000,0.68895149,0.09840202,0.11610317,0.02798939,0.00000000,0.06855392,0.00000000
Train,Urban,2492,1048576,5,1,background,0.42960358,0.01477779,0,450472,171937,68336,6939,0,350892,0,0.00000000,0.42960358,0.16397190,0.06517029,0.00661755,0.00000000,0.33463669,0.00000000
Train,Urban,2493,1048576,5,1,background,0.61089706,0.00413201,0,640572,339527,25470,0,20328,22679,0,0.00000000,0.61089706,0.32379818,0.02429008,0.00000000,0.01938629,0.02162838,0.00000000
Train,Urban,2494,1048576,5,1,background,0.49640274,0.00624790,0,520516,239192,51744,0,219649,17475,0,0.00000000,0.49640274,0.22811127,0.04934692,0.00000000,0.20947361,0.01666546,0.00000000
Train,Urban,2495,1048576,5,1,background,0.45988369,0.00904490,0,482223,399084,144907,4942,17420,0,0,0.00000000,0.45988369,0.38059616,0.13819408,0.00471306,0.01661301,0.00000000,0.00000000
Train,Urban,2496,1048576,5,5,barren,0.51771069,0.00762587,0,164365,106561,14657,0,542859,220134,0,0.00000000,0.15675068,0.10162449,0.01397800,0.00000000,0.51771069,0.20993614,0.00000000
Train,Urban,2497,1048576,6,1,background,0.66551399,0.01209486,31367,697842,180096,0,1327,99395,38549,0,0.02991390,0.66551399,0.17175293,0.00000000,0.00126553,0.09479046,0.03676319,0.00000000
Train,Urban,2498,1048576,5,2,building,0.58165836,0.00946731,0,321777,609913,50882,30103,35901,0,0,0.00000000,0.30687046,0.58165836,0.04852486,0.02870846,0.03423786,0.00000000,0.00000000
Train,Urban,2499,1048576,4,2,building,0.44370651,0.00965059,0,453208,465260,129104,1004,0,0,0,0.00000000,0.43221283,0.44370651,0.12312317,0.00095749,0.00000000,0.00000000,0.00000000
Train,Urban,2500,1048576,5,1,background,0.46746731,0.01225142,0,490175,336302,99735,0,63653,58711,0,0.00000000,0.46746731,0.32072258,0.09511471,0.00000000,0.06070423,0.05599117,0.00000000
Train,Urban,2501,1048576,4,1,background,0.74928665,0.00755046,0,785684,126904,117840,0,0,18148,0,0.00000000,0.74928665,0.12102509,0.11238098,0.00000000,0.00000000,0.01730728,0.00000000
Train,Urban,2503,1048576,5,1,background,0.44974422,0.01065723,0,471591,217950,36741,80,0,322214,0,0.00000000,0.44974422,0.20785332,0.03503895,0.00007629,0.00000000,0.30728722,0.00000000
Train,Urban,2504,1048576,3,1,background,0.42106342,0.00774759,0,441517,370928,236131,0,0,0,0,0.00000000,0.42106342,0.35374451,0.22519207,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2505,1048576,5,6,forest,0.44675732,0.01015701,0,237796,19170,59769,263382,0,468459,0,0.00000000,0.22677994,0.01828194,0.05700016,0.25118065,0.00000000,0.44675732,0.00000000
Train,Urban,2506,1048576,5,5,barren,0.54281521,0.00562025,0,361451,82799,12375,0,569183,22768,0,0.00000000,0.34470654,0.07896328,0.01180172,0.00000000,0.54281521,0.02171326,0.00000000
Train,Urban,2507,1048576,3,2,building,0.64015484,0.00408142,0,261014,671251,116311,0,0,0,0,0.00000000,0.24892235,0.64015484,0.11092281,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2508,1048576,5,2,building,0.47683811,0.00519401,0,276862,500001,41005,0,220794,9914,0,0.00000000,0.26403618,0.47683811,0.03910542,0.00000000,0.21056557,0.00945473,0.00000000
Train,Urban,2509,1048576,5,1,background,0.33521366,0.01417448,0,351497,166102,75014,156456,0,299507,0,0.00000000,0.33521366,0.15840721,0.07153893,0.14920807,0.00000000,0.28563213,0.00000000
Train,Urban,2510,1048576,5,1,background,0.59248543,0.01136220,0,621266,225642,127890,0,0,9880,63898,0.00000000,0.59248543,0.21518898,0.12196541,0.00000000,0.00000000,0.00942230,0.06093788
Train,Urban,2512,1048576,6,1,background,0.64412594,0.01044674,0,675415,181462,111036,0,24094,47862,8707,0.00000000,0.64412594,0.17305565,0.10589218,0.00000000,0.02297783,0.04564476,0.00830364
Train,Urban,2513,1048576,4,1,background,0.48090363,0.01473913,0,504264,246301,66675,0,0,231336,0,0.00000000,0.48090363,0.23489094,0.06358624,0.00000000,0.00000000,0.22061920,0.00000000
Train,Urban,2514,1048576,3,1,background,0.52170658,0.01033457,0,547049,380630,120897,0,0,0,0,0.00000000,0.52170658,0.36299706,0.11529636,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2515,1048576,4,1,background,0.56761837,0.00383800,0,595191,0,179783,0,212090,61512,0,0.00000000,0.56761837,0.00000000,0.17145443,0.00000000,0.20226479,0.05866241,0.00000000
Train,Urban,2516,1048576,5,1,background,0.59854984,0.01064482,0,627625,244425,34208,0,48928,93390,0,0.00000000,0.59854984,0.23310184,0.03262329,0.00000000,0.04666138,0.08906364,0.00000000
Train,Urban,2517,1048576,4,1,background,0.59991646,0.00819196,0,629058,8603,313679,0,0,97236,0,0.00000000,0.59991646,0.00820446,0.29914761,0.00000000,0.00000000,0.09273148,0.00000000
Train,Urban,2518,1048576,3,1,background,0.60836601,0.00738245,0,637918,358962,51696,0,0,0,0,0.00000000,0.60836601,0.34233284,0.04930115,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2519,1048576,4,1,background,0.53330898,0.01341031,0,559215,179697,122050,0,0,187614,0,0.00000000,0.53330898,0.17137241,0.11639595,0.00000000,0.00000000,0.17892265,0.00000000
Train,Urban,2520,1048576,3,2,building,0.61050415,0.00857475,0,282411,640160,126005,0,0,0,0,0.00000000,0.26932812,0.61050415,0.12016773,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,2521,1048576,7,1,background,0.57449436,0.00921195,28228,602401,137904,162041,8452,53006,56544,0,0.02692032,0.57449436,0.13151550,0.15453434,0.00806046,0.05055046,0.05392456,0.00000000
Train,Rural,0,1048576,5,7,agriculture,0.82837296,0.00482935,0,142441,14427,19208,3888,0,0,868612,0.00000000,0.13584232,0.01375866,0.01831818,0.00370789,0.00000000,0.00000000,0.82837296
Train,Rural,1,1048576,6,7,agriculture,0.50396538,0.00800151,0,226400,3503,2485,244616,0,43126,528446,0.00000000,0.21591187,0.00334072,0.00236988,0.23328400,0.00000000,0.04112816,0.50396538
Train,Rural,10,1048576,4,7,agriculture,0.83799076,0.00309197,0,58568,0,0,51915,0,59396,878697,0.00000000,0.05585480,0.00000000,0.00000000,0.04951000,0.00000000,0.05664444,0.83799076
Train,Rural,100,1048576,4,1,background,0.87365437,0.00162808,0,916093,3011,22329,107143,0,0,0,0.00000000,0.87365437,0.00287151,0.02129459,0.10217953,0.00000000,0.00000000,0.00000000
Train,Rural,1000,1048576,4,1,background,0.42534447,0.00417927,0,446006,0,0,114576,0,186060,301934,0.00000000,0.42534447,0.00000000,0.00000000,0.10926819,0.00000000,0.17744064,0.28794670
Train,Rural,1001,1048576,5,7,agriculture,0.57258415,0.00679298,0,220710,2985,26035,198448,0,0,600398,0.00000000,0.21048546,0.00284672,0.02482891,0.18925476,0.00000000,0.00000000,0.57258415
Train,Rural,1002,1048576,4,1,background,0.54341221,0.00463080,0,569809,34002,0,48548,0,396217,0,0.00000000,0.54341221,0.03242683,0.00000000,0.04629898,0.00000000,0.37786198,0.00000000
Train,Rural,1004,1048576,6,5,barren,0.52959061,0.00770511,0,94932,0,35371,123855,555316,498,238604,0.00000000,0.09053421,0.00000000,0.03373241,0.11811733,0.52959061,0.00047493,0.22755051
Train,Rural,1005,1048576,5,1,background,0.43712044,0.00535677,0,458354,11932,0,186883,66676,0,324731,0.00000000,0.43712044,0.01137924,0.00000000,0.17822552,0.06358719,0.00000000,0.30968761
Train,Rural,1006,1048576,4,6,forest,0.85536861,0.00201374,0,110481,387,0,0,40789,896919,0,0.00000000,0.10536289,0.00036907,0.00000000,0.00000000,0.03889942,0.85536861,0.00000000
Train,Rural,1007,1048576,4,6,forest,0.95074844,0.00134838,0,11033,0,8440,32171,0,996932,0,0.00000000,0.01052189,0.00000000,0.00804901,0.03068066,0.00000000,0.95074844,0.00000000
Train,Rural,1008,1048576,5,1,background,0.68182755,0.00424418,0,714948,223447,0,20186,51941,38054,0,0.00000000,0.68182755,0.21309566,0.00000000,0.01925087,0.04953480,0.03629112,0.00000000
Train,Rural,1009,1048576,5,1,background,0.40640450,0.00938569,0,426146,101665,0,77508,0,422970,20287,0.00000000,0.40640450,0.09695530,0.00000000,0.07391739,0.00000000,0.40337563,0.01934719
Train,Rural,101,1048576,5,7,agriculture,0.69900990,0.00338074,0,143014,10152,0,155700,0,6745,732965,0.00000000,0.13638878,0.00968170,0.00000000,0.14848709,0.00000000,0.00643253,0.69900990
Train,Rural,1010,1048576,6,7,agriculture,0.76143074,0.00752373,0,108107,8348,28768,102956,0,1979,798418,0.00000000,0.10309887,0.00796127,0.02743530,0.09818649,0.00000000,0.00188732,0.76143074
Train,Rural,1011,1048576,5,6,forest,0.93917274,0.00233735,0,22063,8262,25384,8073,0,984794,0,0.00000000,0.02104092,0.00787926,0.02420807,0.00769901,0.00000000,0.93917274,0.00000000
Train,Rural,1012,1048576,6,1,background,0.56954575,0.00527659,0,597212,199,16842,120222,52857,0,261244,0.00000000,0.56954575,0.00018978,0.01606178,0.11465263,0.05040836,0.00000000,0.24914169
Train,Rural,1014,1048576,3,7,agriculture,0.75148678,0.00223855,0,250952,0,0,0,0,9633,787991,0.00000000,0.23932648,0.00000000,0.00000000,0.00000000,0.00000000,0.00918674,0.75148678
Train,Rural,1015,1048576,4,7,agriculture,0.58079910,0.00699297,0,93105,0,0,298943,0,47516,609012,0.00000000,0.08879185,0.00000000,0.00000000,0.28509426,0.00000000,0.04531479,0.58079910
Train,Rural,1016,1048576,5,7,agriculture,0.81589699,0.00535200,0,96604,1358,1753,93331,0,0,855530,0.00000000,0.09212875,0.00129509,0.00167179,0.08900738,0.00000000,0.00000000,0.81589699
Train,Rural,1017,1048576,6,7,agriculture,0.48476887,0.00678868,0,336058,0,11465,115893,16829,60014,508317,0.00000000,0.32048988,0.00000000,0.01093388,0.11052418,0.01604939,0.05723381,0.48476887
Train,Rural,1018,1048576,6,7,agriculture,0.57692909,0.01367522,0,282861,41812,22959,65330,30660,0,604954,0.00000000,0.26975727,0.03987503,0.02189541,0.06230354,0.02923965,0.00000000,0.57692909
Train,Rural,1019,1048576,4,7,agriculture,0.77318001,0.00627463,0,160909,10687,0,66242,0,0,810738,0.00000000,0.15345478,0.01019192,0.00000000,0.06317329,0.00000000,0.00000000,0.77318001
Train,Rural,102,1048576,3,5,barren,0.62412262,0.00171543,0,142401,0,0,0,654440,251735,0,0.00000000,0.13580418,0.00000000,0.00000000,0.00000000,0.62412262,0.24007320,0.00000000
Train,Rural,1020,1048576,4,1,background,0.90394592,0.00207531,178,947856,55997,0,44545,0,0,0,0.00016975,0.90394592,0.05340290,0.00000000,0.04248142,0.00000000,0.00000000,0.00000000
Train,Rural,1021,1048576,5,7,agriculture,0.80362797,0.00375638,0,22524,0,7330,135048,0,41009,842665,0.00000000,0.02148056,0.00000000,0.00699043,0.12879181,0.00000000,0.03910923,0.80362797
Train,Rural,1022,1048576,5,6,forest,0.83829308,0.00288482,89058,18012,2839,0,0,59653,879014,0,0.08493233,0.01717758,0.00270748,0.00000000,0.00000000,0.05688953,0.83829308,0.00000000
Train,Rural,1023,1048576,1,6,forest,1.00000000,0.00000000,0,0,0,0,0,0,1048576,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
Train,Rural,1024,1048576,5,6,forest,0.83672810,0.00376592,0,63249,5403,38730,63821,0,877373,0,0.00000000,0.06031895,0.00515270,0.03693581,0.06086445,0.00000000,0.83672810,0.00000000
Train,Rural,1025,1048576,5,1,background,0.49447918,0.00824350,0,518499,13930,137897,0,0,339356,38894,0.00000000,0.49447918,0.01328468,0.13150883,0.00000000,0.00000000,0.32363510,0.03709221
Train,Rural,1026,1048576,3,7,agriculture,0.81558514,0.00415397,0,169973,0,0,23400,0,0,855203,0.00000000,0.16209888,0.00000000,0.00000000,0.02231598,0.00000000,0.00000000,0.81558514
Train,Rural,1027,1048576,6,7,agriculture,0.32294273,0.01267097,0,235360,110360,15903,41409,0,306914,338630,0.00000000,0.22445679,0.10524750,0.01516628,0.03949070,0.00000000,0.29269600,0.32294273
Train,Rural,1028,1048576,5,7,agriculture,0.44795322,0.00541835,0,357786,2794,19982,198301,0,0,469713,0.00000000,0.34121132,0.00266457,0.01905632,0.18911457,0.00000000,0.00000000,0.44795322
