split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b,split_domain,brightness_mean,brightness_std,rg_gap,gb_gap,rb_gap,z_mean_r,z_mean_g,z_mean_b,z_std_r,z_std_g,z_std_b,z_brightness_mean,z_brightness_std,z_rg_gap,z_gb_gap,z_rb_gap,rgb_outlier_score
Val,Urban,4061,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/4061.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/4061.png,True,1024,1024,1048576,1.0,82.116615,82.941963,79.224899,32.437572,26.650909,26.403671,8,16,17,241,255,255,Val-Urban,81.42782566666666,28.497384,-0.8253480000000053,3.7170640000000077,2.8917160000000024,1.0244432460243937,0.4945598589451153,0.4105020443453206,-0.3012386233455738,-0.6353564969759266,-0.5354242210788055,0.6476389864482627,-0.4989116349390881,2.600906945038977,0.586793627164901,3.2022974109136206,4.5028644784849705
Train,Rural,422,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/422.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/422.png,True,1024,1024,1048576,1.0,40.079407,54.831009,47.096184,31.411741,28.908337,30.439981,0,0,0,240,255,255,Train-Rural,47.33553333333333,30.253353,-14.751601999999998,7.734825000000001,-7.016776999999998,-2.0461643312417497,-1.851486114315613,-2.0932117630226217,-0.527512183849924,-0.37993878186955116,0.06855149011080833,-2.0448828521031825,-0.297696734369874,-1.5911776855618434,0.412542332892628,-0.9188721114501405,4.498908696653029
Val,Rural,3140,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3140.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3140.png,True,1024,1024,1048576,1.0,38.210232,46.858578,43.561577,30.181778,33.36655,31.296156,0,0,0,243,223,224,Val-Rural,42.87679566666666,31.614828,-8.648346000000004,3.2970010000000016,-5.351345000000002,-1.5107022734882465,-2.0652344277249557,-2.5956232489394027,-0.19737384309088207,0.41163407794855106,0.3601774293865603,-2.1207023859060654,0.17102035669198531,0.24153925040961569,1.2525025494878868,0.679457115901229,4.498688016524807
Train,Rural,966,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/966.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/966.png,True,1024,1024,1048576,1.0,44.967285,52.016411,51.458664,40.240379,43.049786,41.550865,0,0,0,255,255,255,Train-Rural,49.48078666666667,41.61367666666667,-7.049126000000001,0.5577469999999991,-6.491379000000002,-1.747194083592572,-2.058393526638927,-1.7611150619085045,0.3406523383372575,1.3752259650963372,1.3376425964651792,-1.8920963477758896,0.9988149489055491,-0.10860933004491684,-0.8688210542569796,-0.8378159634480135,4.4982237622226195
Test,Urban,5896,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5896.png,,False,1024,1024,1048576,1.0,52.845406,56.1633,54.845787,43.355488,43.798431,42.267742,0,0,0,255,255,255,Test-Urban,54.61816433333333,43.14055366666667,-3.3178940000000026,1.3175129999999982,-2.0003810000000044,-1.467128913350483,-1.869071333640105,-1.7773855335624722,1.0658025894697392,1.4337713545038007,1.4040359729804226,-1.7311447027337117,1.303117986899992,0.7768946819044561,-0.22902036425213515,0.9415919330512713,4.495056864564294
Test,Rural,4862,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4862.png,,False,1024,1024,1048576,1.0,87.734619,92.270546,88.179276,43.543823,39.507027,36.396755,1,1,1,192,183,199,Test-Rural,89.39481366666666,39.815868333333334,-4.535927000000001,4.091269999999994,-0.4446570000000065,1.7380603983857672,1.543474614549556,1.4103781572557756,1.4798070855706238,1.2471608725655214,0.9246923038724721,1.5797245087714697,1.2178176084949819,1.0691235951898406,0.7200131978775995,1.600501511958551,4.493805525156743
Test,Rural,4457,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4457.png,,False,1024,1024,1048576,1.0,82.496483,86.997978,86.640419,44.904049,41.526508,41.70665,1,1,0,255,255,255,Test-Rural,85.37829333333333,42.71240233333333,-4.501495000000006,0.35755900000000906,-4.1439359999999965,1.0884226205326157,0.8631240277341402,1.2115314103249752,1.7054510829914862,1.5572727664077404,1.689091033655977,1.0637403985730498,1.668790893339728,1.0870572888481869,-1.8481168023233305,-0.3097244427728627,4.493741292927407
Val,Rural,3175,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3175.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3175.png,True,1024,1024,1048576,1.0,41.018063,66.293213,76.281654,16.963333,18.31797,17.170774,0,0,0,187,207,214,Val-Rural,61.19764333333333,17.484025666666664,-25.275149999999996,-9.988441000000009,-35.263591000000005,-1.349280409113584,-0.6460157083802264,-0.12953019859334633,-1.5554375564483294,-1.4558043058821037,-1.3958627414699285,-0.811011667586795,-1.51767226686604,-1.763066583083699,-1.4498686777102991,-1.8109430607244368,4.493658166244088
Train,Urban,1955,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1955.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1955.png,True,1024,1024,1048576,1.0,46.967636,51.244526,48.0271,41.810127,43.456554,40.474541,0,0,0,255,255,255,Train-Urban,48.746420666666666,41.91374066666667,-4.276890000000002,3.2174260000000032,-1.0594639999999984,-1.910028396771992,-2.033879641689402,-2.0782778319315525,0.5142340643966387,1.1315671749649652,0.9665287078253896,-2.0214757779024906,0.8820778983856519,0.09134617673046273,0.651760437432157,0.5553643628603266,4.4932352947908285
Test,Urban,5612,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5612.png,,False,1024,1024,1048576,1.0,45.27581,54.843193,49.255627,35.387142,28.948683,28.226315,0,0,0,255,255,255,Test-Urban,49.79154333333333,30.854046666666665,-9.567383,5.5875660000000025,-3.979816999999997,-2.134629664406226,-1.992048865679643,-2.2924227310002,0.3198441395040372,-0.03656153766187025,-0.04035465452514157,-2.1788232360675948,0.08755789692194438,-0.6402363278570492,1.0376282737094042,0.23932675040108778,4.492678415543023
Train,Urban,2092,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2092.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2092.png,True,1024,1024,1048576,1.0,49.510193,52.606384,49.963913,44.445709,44.383598,42.535759,0,0,0,255,255,255,Train-Urban,50.69349666666667,43.788355333333335,-3.0961909999999975,2.6424710000000005,-0.453719999999997,-1.734510865453967,-1.9346455493654957,-1.9426289970944324,0.8392717636073486,1.250117212813244,1.2427804609917452,-1.8829748920226315,1.1272912181577859,0.5341721161599225,0.43903807435792364,0.7231357961595248,4.489349816200824
Test,Urban,5341,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5341.png,,False,1024,1024,1048576,1.0,82.219772,83.74791,83.392746,53.333683,47.106766,45.741028,0,3,0,255,255,255,Test-Urban,83.12014266666667,48.727159,-1.5281379999999984,0.35516400000000203,-1.1729739999999964,1.123156138425899,0.7006349553752208,0.8527262626526106,1.9999134922412196,1.7613428236494666,1.7613202963648116,0.9124695063332041,1.8558262937978354,1.1827388601255426,-0.5144870903310956,1.2351397557548334,4.488827582187289
Val,Rural,2577,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2577.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2577.png,True,1024,1024,1048576,1.0,49.159271,51.998425,49.710915,40.853882,41.225368,39.46909,0,0,0,255,255,254,Val-Rural,50.289536999999996,40.51611333333333,-2.8391540000000006,2.2875099999999975,-0.5516440000000031,-0.8812433464762967,-1.6898959108468232,-2.132151243478385,0.8990786660792102,1.3868661852131086,1.3762207772945185,-1.590792487728595,1.2347628483074224,0.9419228100572008,1.0471635451464782,1.07906523018828,4.472979176519885
Train,Rural,760,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/760.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/760.png,True,1024,1024,1048576,1.0,44.738586,49.286358,48.674759,40.23616,40.407146,38.206863,0,0,0,255,255,255,Train-Rural,47.566567666666664,39.616723,-4.547772000000002,0.6115989999999982,-3.9361730000000037,-1.7611826071741994,-2.2590858463717978,-1.9730416877532295,0.34023746277897693,1.0472349249333428,0.9556889015268438,-2.028428418670494,0.7709100198065779,0.37284991583208255,-0.8592065591762825,-0.4436097508017444,4.472895820904461
Train,Rural,1067,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1067.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1067.png,True,1024,1024,1048576,1.0,88.647278,80.572922,77.196274,49.757908,42.473145,42.245697,0,0,0,255,255,255,Train-Rural,82.13882466666666,44.825583333333334,8.074355999999995,3.376648000000003,11.451003999999998,0.9245211933689979,0.04085965125441481,0.1981776742327997,1.2765589885688842,1.3036562161367258,1.417006678711958,0.43383289641961875,1.3653779660440764,2.802350189780895,-0.3655470849063024,1.930257862411352,4.471897616488941
Test,Rural,4327,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4327.png,,False,1024,1024,1048576,1.0,76.597839,82.338318,75.152161,28.53549,24.187342,22.045456,1,1,1,255,255,255,Test-Rural,78.02943933333333,24.922762666666667,-5.740479000000008,7.186156999999994,1.4456779999999867,0.3568681170781751,0.26186057975958094,-0.27294877932339945,-1.0098823136493973,-1.1053329257996207,-1.1412835254694025,0.11966652928401053,-1.100951231793645,0.441740156424985,2.848745751610839,2.576628746518908,4.471073049690102
Val,Rural,2901,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2901.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2901.png,True,1024,1024,1048576,1.0,37.620239,62.457863,72.236671,17.092083,20.354908,18.245426,0,0,0,162,179,190,Val-Rural,57.438257666666665,18.564138999999997,-24.837624000000005,-9.778807999999998,-34.616432,-1.5446208996548498,-0.9260930298858167,-0.43439819951730335,-1.5422097748828902,-1.2030325356098757,-1.262264083274967,-1.079756466069782,-1.3885940039634401,-1.7103163869603202,-1.4072275531266183,-1.7570626236651503,4.465201074300159
Train,Urban,1691,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1691.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1691.png,True,1024,1024,1048576,1.0,74.353294,78.505951,76.795204,19.918322,17.024984,16.734129,18,34,28,255,255,255,Train-Urban,76.551483,17.892478333333333,-4.152656999999991,1.7107469999999978,-2.441909999999993,-0.019544491915693706,-0.047429684842765135,-0.06344222928272132,-2.1856105728673576,-2.2484920497206256,-2.215245580916316,-0.04362500828108937,-2.260079040110856,0.13794026627669315,0.09431799885118555,0.1724716773715032,4.462522809649228
Train,Urban,2156,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2156.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2156.png,True,1024,1024,1048576,1.0,82.481972,88.08963,95.044044,41.244804,35.317337,31.263582,6,16,24,255,255,255,Train-Urban,88.53854866666666,35.941907666666665,-5.607658000000001,-6.954414,-12.562072,0.5415935653389272,0.6509013354902522,1.2146542535109344,0.44451462966423566,0.09072716801237898,-0.2679567139463141,0.8090480326959298,0.10091843073961657,-0.40776374862956627,-3.111625986919314,-2.6304848256397975,4.46124285302236
Test,Rural,4459,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4459.png,,False,1024,1024,1048576,1.0,71.770325,76.888863,77.221245,23.307505,20.313786,17.9447,9,8,11,255,255,255,Test-Rural,75.29347766666666,20.521997,-5.118538000000001,-0.3323819999999955,-5.450919999999996,-0.2418439949240669,-0.44131478129298524,-0.005587599872310751,-1.8771377799147901,-1.7001569360596285,-1.7316177368901715,-0.23181002976539897,-1.7861245280603724,0.7656742690982902,-2.3226736655804623,-0.9846221077553332,4.456510492742953
Val,Rural,3145,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3145.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3145.png,True,1024,1024,1048576,1.0,95.306152,106.225906,108.353012,40.414276,34.115417,31.238361,0,0,0,237,242,255,Val-Rural,103.29502333333335,35.256018000000005,-10.919753999999998,-2.127106000000012,-13.04686000000001,1.7717352573270264,2.270078441031186,2.2876692804592365,0.853913523222073,0.5045639743363909,0.35299246676575124,2.198376809119566,0.6061584719190769,-0.03231240063789606,0.1491933265019826,0.0387525725103557,4.4563642880624155
Test,Rural,4699,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4699.png,,False,1024,1024,1048576,1.0,74.273659,78.124481,74.713181,25.178438,17.25444,16.070791,14,17,2,252,255,255,Test-Rural,75.70377366666668,19.501223,-3.850822000000008,3.411299999999997,-0.43952200000001085,0.06862147160529368,-0.2818756936643964,-0.32967253271158464,-1.566774060189827,-2.1699507008826786,-2.001380822474703,-0.17910116763889172,-1.9450530280759466,1.425956285530307,0.25231461160870344,1.6031531125211302,4.45468981998981
Test,Rural,4793,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4793.png,,False,1024,1024,1048576,1.0,63.381699,71.448357,68.043541,22.040642,21.713919,17.551708,1,5,0,239,243,247,Test-Rural,67.62453233333333,20.435423,-8.066658000000004,3.4048159999999967,-4.661842000000007,-1.2822080392866368,-1.1433354000261708,-1.191504539973817,-2.087294056522197,-1.4851522411598064,-1.7881918472285263,-1.2170045776780547,-1.799603589988231,-0.7698357491420492,0.24785477127255962,-0.5771596600979552,4.453978633400017
Val,Urban,3939,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3939.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3939.png,True,1024,1024,1048576,1.0,52.499306,59.594246,56.327339,41.596928,42.35907,40.822418,0,0,0,247,255,255,Val-Urban,56.140297,41.59280533333333,-7.094940000000001,3.2669069999999962,-3.828033000000005,-1.9248467296192047,-1.8257200480208564,-1.895661241917087,0.8881416625557748,1.316417890587383,1.1850087169060848,-1.8927797505901294,1.1453335076293587,-0.4693505051217353,0.29351351115775776,-0.2618396726089285,4.452776844277251
Train,Rural,1086,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1086.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1086.png,True,1024,1024,1048576,1.0,51.824207,54.867386,54.909195,45.175552,45.514057,44.816231,0,0,0,255,255,255,Train-Rural,53.86692933333334,45.16861333333333,-3.043179000000002,-0.041808999999993546,-3.0849879999999956,-1.3277859747054233,-1.848811959449417,-1.49844108696948,0.8259528013821898,1.6810787519055521,1.710614445473048,-1.5797120735701433,1.4045267100203527,0.662453151172547,-0.9758630993547006,-0.3122925829838394,4.4517117681334195
Val,Rural,3210,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3210.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3210.png,True,1024,1024,1048576,1.0,36.10675,61.234818,70.661743,16.937876,22.007364,18.978706,0,19,1,141,181,185,Val-Rural,56.001103666666666,19.307982,-25.128068,-9.426925000000004,-34.554993,-1.6316311990961423,-1.015406174104938,-0.5530996009716891,-1.558053009926476,-0.9979726720219976,-1.171104131884934,-1.1824933748002648,-1.2997015152317712,-1.7453336841331937,-1.3356515758621688,-1.7519474044184342,4.447599563752883
Val,Urban,3963,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3963.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3963.png,True,1024,1024,1048576,1.0,88.73497,94.888084,92.72081,44.70528,42.060856,44.002666,1,1,1,255,255,255,Val-Urban,92.11462133333335,43.58960066666666,-6.153114000000002,2.167274000000006,-3.985839999999996,1.6834986671887782,1.6817570706675398,1.7697636627389401,1.2917740347926476,1.2793641293474258,1.5644732716389314,1.7212486818981674,1.3960486960883585,-0.008132567294989736,-0.4229043026389217,-0.3431916815514368,4.444762207827255
Train,Urban,2077,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2077.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2077.png,True,1024,1024,1048576,1.0,90.918579,89.248077,94.244278,47.910889,43.119488,38.746628,0,2,0,255,255,255,Train-Urban,91.47031133333333,43.259001666666656,1.670501999999999,-4.996200999999999,-3.325699,1.1239885454083478,0.7353135403973364,1.1586409336693466,1.2666210680687415,1.088463301732014,0.7349476739080949,1.0175923969235363,1.0580478839168885,2.3219396214231787,-2.3871245967884653,-0.07230919914409731,4.441359039314054
Test,Rural,4853,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4853.png,,False,1024,1024,1048576,1.0,62.829197,69.454422,63.461708,39.646641,40.08139,35.312851,0,0,0,255,255,255,Test-Rural,65.24844233333333,38.34696066666667,-6.625224999999993,5.992713999999992,-0.6325110000000009,-1.3507297751750178,-1.4006246084957066,-1.7835560347067168,0.8333147194809934,1.3353601661874461,0.7686562917089064,-1.5222500595013426,0.9891173358345199,-0.01907431062453934,2.0278689424979173,1.5034978562461525,4.438968964415589
Val,Rural,3004,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3004.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3004.png,True,1024,1024,1048576,1.0,57.303101,59.736317,57.470169,44.763626,45.299026,43.105492,0,0,0,255,255,255,Val-Rural,58.169862333333334,44.389381333333326,-2.4332160000000016,2.266148000000001,-0.16706800000000044,-0.41305554537633454,-1.1248345564829345,-1.5473408114836855,1.3007659640115314,1.8923826732670517,1.8282912409027148,-1.0274567112306145,1.697635298602354,0.9908646080621937,1.042818333737223,1.1110838267967056,4.4370381231236395
Val,Rural,2898,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2898.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2898.png,True,1024,1024,1048576,1.0,60.956291,90.384407,91.69265,34.721931,48.569771,41.119907,0,0,0,227,247,252,Val-Rural,81.011116,41.470536333333335,-29.428115999999996,-1.3082430000000045,-30.736359,-0.2030340944005196,1.1132493097775853,1.0319875488896704,0.2690817076483273,2.298262480977959,1.5814471539498747,0.6053813793582431,1.3488205671711422,-2.263767732258213,0.3157569839412463,-1.4340198643711646,4.434805406632912
Train,Urban,2125,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2125.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2125.png,True,1024,1024,1048576,1.0,44.673519,48.255207,47.550724,37.161053,39.060261,38.453754,0,0,0,255,255,255,Train-Urban,46.82648333333333,38.22502266666667,-3.5816879999999998,0.7044829999999962,-2.8772050000000036,-2.0683956437578854,-2.25170143928622,-2.111641842470705,-0.0591210110365416,0.5693708805688815,0.695695660798932,-2.158046215574405,0.39956658415828694,0.3520845010139923,-0.277980452256344,0.0519090864783601,4.431689320382736
Train,Urban,2106,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2106.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2106.png,True,1024,1024,1048576,1.0,99.333611,98.578308,100.512421,46.514267,42.151531,39.757553,3,8,0,255,255,255,Train-Urban,99.47478000000001,42.807783666666666,0.7553029999999978,-1.9341129999999964,-1.1788099999999986,1.704894162313763,1.4151766424662553,1.5976437153227385,1.0943802493246992,0.9646813248404035,0.8704354309380155,1.586972329361154,0.9990252667954285,1.9786905317399475,-1.2542105508174757,0.5223093933046628,4.430055370939629
Train,Rural,713,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/713.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/713.png,True,1024,1024,1048576,1.0,53.030399,55.885036,55.195038,47.094013,45.982864,44.732197,0,0,0,255,255,255,Train-Rural,54.70349100000001,45.936358000000006,-2.8546369999999968,0.6899980000000028,-2.164638999999994,-1.2540084538768637,-1.774002225288155,-1.476681097849401,1.0146047517056414,1.739264693072602,1.7010160370987562,-1.5201315425819393,1.4921465665765878,0.6987436119134672,-0.8452095525686982,-0.17030509015438383,4.429114485454404
